date,review,rating,isEdited,userName,title,App_Name
2021-02-18 00:48:11,"Read their blog and latest policies, and make your own determination whether they should be receiving your money.  The app itself is fine but since switching to a competing app, I realized I could get the same exact thing for less than half the price, and without the politically alienating commentary.

When they opened their mouth, they decided to throw away money.  I hope they SINCERELY believe what they preach and are prepared for any backlash.  I am not a bad person but they decided to tell me I am for beliefs I hold.  If one side can boycott and cancel all over the place, then so can the other, as we should at this point.

App developers should use more discretion when getting involved in today's issues.  Just stick to the app!",1,False,Jonnybobonni,They decided to alienate me with their politics,Strava
2018-05-09 19:44:45,"I have been out of road cycling for about 30 years, been mountain biking, but decided it was time to get back into the pure exhilaration that is road cycling. I had a friend recommend Strava. Did the free version for a month and moved over to premium. I’ve had no issues with usability or sophistication. The app gives you what you need to grow or just maintain. The only fault I have found has to do with gps accuracy not the strava app. Velocities seem to be off by 3-5 mph on hard descents. Then again, fast is just fast. Overall a great app.",5,False,stroffeapps,Strava rocks,Strava
2020-08-23 19:50:06,"I’ve loved this app for years and it’s been so helpful to keep track of my training through high school and now college running, but now I’m afraid to even update the app because everytime I do another basic feature requires a premium subscription. I don’t need a whole lot when it comes to keeping track of my runs, but being able to see my weekly mileage as well as the previous weeks’ mileage is an absolute must. I’m just begging that y’all bring back the weekly mileage feature for non-premium users because your app is excellent otherwise and I’d like to keep using it :-(",3,False,abretz✨,Strava is now a strava premium feature,Strava
2020-07-17 15:14:07,"I originally rated Strava 3 stars, but after repeatedly failing to capture GPS data during my runs (and failing to even import the amount of time I ran) I have to give the app a 1 star rating. All of the features in the app - paid and free - are contingent on the ability to record time and distance. Without that the app is utterly useless. I wrote into support asking to help since Strava has now failed to record GPS data on 4 of my last 5 runs. It’s been over a week with no response, which leads me to believe that management at Strava is completely inept. Instead of stuffing the app with useless monetization features focus on making your app performant - otherwise all of the up-sells in the world won’t keep you in business.",1,False,Ajones2009,"Hate to say, but Strava is a 1 star app",Strava
2020-05-25 21:18:46,"Only recently was I turned on to Strava, they had me at first! Everything was awesome, seeing segments and where I stood overall, yearly, and even daily was wicked cool! Now though, most of that has gone to “pay to know” data, which is not really why I use this app. I’ve loved connecting with people and seeing their rides and our times matched up, but now I’d have to pay to have that feature which isn’t why I used this app in the first place...the FREE stuff was why I was here. I don’t ride enough to want or let alone need to pay for this content. It’s just unfortunate that you HAVE/HAD a good thing going for ya, then you had to shoot yourself in the foot and make it pay to play...no thanks!",2,False,Gat45or,Loved it while it lasted,Strava
2018-10-28 19:57:38,"I’ve been a loyal Strava user since 2015, and was using it seamlessly with my Apple Watch.  I took 5 months off due to some ‘life stuff’ and tried to use it recently, only to find my watch didn’t work. The app froze, and closed repeatedly. After deleting the app off my phone, and watch, restarting both devices and reinstalling the apps on each, I still can’t make my watch ‘find’ the Strava app, despite my watch dashboard app saying the app is on my watch, and all permissions are enabled. 
I contacted Strava, and after several days, have not had a response.  
I still love this app, but I won’t use it if it won’t sync with my watch.",3,False,BeermakerDan,No watch support.,Strava
2017-09-26 19:44:22,"Bottom line I love the Strava app, I’ve used it on my iPhone and Apple Watch since 2015, mainly for biking, and highly recommended it. I would like a few improvements for 5 stars, mainly to the Apple Watch portion.

1. I use it to track my commutes as well as my longer rides and I’d very much appreciate that the auto-pause functionality didn’t dim everything on the watch screen (stop at a light and I look down to check my heart rate, distance, etc. and I can’t see any of it because of the auto-stop dimming).
2. Let me tag commutes from the watch screen when I finish a ride, going into the app later to do this is just annoying.
3. Fix the bug that gives me like 4 alerts on my watch in the first minute of a ride that my ride is ready to upload if I open the iPhone app.

Again, I highly recommend this app, although beware if you get it you’ll probably quickly go premium like I did 😂. Also worth it in my opinion.",4,False,Grimalal,Almost Perfect!,Strava
2022-01-01 00:24:46,"I love Strava, I primarily use it to track my cycling metrics, running metrics and weights training. It’s simple, intuitive and gives you lots of metrics data. If I was to suggest few things I would love to see in the near future, it would be the option to send and receive messages to followers, create group chats within the app. I would also love the ability to upload videos for your training, maybe 30sec clips. Hopefully it’s in the pipes for their future upgrades. 🤷🏾‍♂️",5,False,Martian47,Best Cycling app,Strava
2018-04-01 01:32:34,"I’ve been using strava for some time to track walks and runs with my dog. The free version does what I need: tracks distance, time spent daily, and since I started using the app. It’s intuitive and easy to use. However, after the recent update it looks like I have an alert waiting (the bell icon is filled in and has a number on it). When I click on it there is just a blank screen- no message. Maybe just a glitch in the build? Other than this little snafu I really like this app and highly recommend.",5,False,Loki's Human,Great app,Strava
2020-09-29 11:15:43,"I jumped on Strava to get some better data about my workouts and liked everything available. The issue was with workouts that would not sync from my Apple Watch 3 and workouts that seemed to start recording when my workouts were 1/2 complete. I have numerous 6 mile runs where my start point is where I turned around to head back home. Not only that, but my pace is 5 min/miles!
The solution on the forums is to reset the phone, reset the watch, start a workout then stop it and create a new workout. How about fixing the app. I have had zero “half” workouts on Garmin and my activity app on my watch for 2 years, or Garmin workouts that refuse to sync to my phone.",2,False,JaysonAllen74,Not worth the hassle,Strava
2020-05-20 00:48:34,"If you are a dedicated rider not concerned with weight loss or incorporating calorie burn/intake as part of a fitness routine, the app is perfectly good. But, if you are trying to ride, run, etc. as part of a weight loss routine then the app is not for you. You should instead stick with the Apple Watch built in activity monitor. The Strava app simply cannot reliably track calorie burn and sync with other apps (eg MyFitnessPal). I’ll ride 25 miles and it says I’ve only burned 150 calories. Even when you give full permissions, it does not work. For such an otherwise good app with lots of features I can’t believe they appear to have overlooked something like this.",3,False,LegalAppJunky,Lacks calorie burn syncing,Strava
2018-12-13 04:22:28,"Do not pay for this app, use TrainingPeaks if your serious about training. This was a great app, then they stopped development and so I stopped paying. It’s great for free, TrainingPeaks is a much better paid solution if your serious about data analytics and goals, great team over there. Strava lacks basic separation between mountain bikes or road. It can’t help you explore and create a route when you find yourself somewhere new. They refuse to respond to community boards on their own website. It’s pretty cool as an odometer and to check out what friends are doing. But it’s very frustrating to see these guys ignoring the people that built them.",3,False,epiekarc,Needs New Leadership,Strava
2023-04-01 02:17:28,"I enjoy using Strava. I find the data valuable and I really like the way it is presented with various graphs and visuals. I prefer it to Garmin Connect and like the social component. Recent concerns about safety have caused me to use the route hiding features, which I appreciate, but now I cannot participate in segments and such. I can’t justify paying for the price increase to nearly $80/year for the same data as Garmin connect presented in a more visually pleasing app. I probably would have just kept paying the $55/year.",4,False,Jkchamb,Strava is a good app; not sure pro is worth price increase,Strava
2021-01-19 13:04:13,"I’ve been using Strava for years, but lately the features have been declining. Segments are not as robust, and my friends don’t use it as much. The last straw was the political statement. Your administration may have an opinion, but realize it may differ from half your users. Why go there? As a corporate entity, you can donate to any party or candidate, and you can decline access to anyone who violates your policy. Making a statement that belittles those who disagree with you is more of the cancel culture. Count me out. I don’t feel the need to silence those who disagree; please show me the same courtesy. If the course reverses, you have alienated half your customer base. Other apps work just as well. Go where you are valued.",1,False,A TN Fan,Why Go Political?,Strava
2020-07-11 21:38:27,"i thought this was just a problem with my internet or my run but i joined july 5K the day it started and i’ve ran several 5K runs but they never register to the challenge. i deleted the app and logged out and the next day i ran another 5K and it didn’t register again, I’ve left the challenge multiple times and nothing is changing, I don’t know if the people who run this app check the reviews but if you want that last star you better fix this problem for me, thank you. my name is julia kalinina if you’d like to check my runs and challenges :)",4,False,UPDATE THIS MESS!,i love the app but.,Strava
2020-06-19 16:43:35,"Well, strava is a well designed app I enjoyed using. But it’s a shame they decided to paywall the leaderboard and a few of the things that didn’t use to be paywalled. I don’t fault them for wanting to make money, but I just don’t care enough about those features to pay as much as they’re charging, and so maybe I’ll use the app from time to time going forward, but now I don’t have a compelling reason to, since that was the fun part (as they know).

So II guess what I’m saying is, it’s not worth $8 a month unless maybe I was still competitively racing -but I’m not. And it’s a shame they made the changes and took away most of the value of the app. But I guess that’s the point.",2,False,Wewantfun,Enexpected paywalling thumbs down,Strava
2020-04-24 02:37:56,"I’ve been using Nike run, but decided to give Strava a try after a few friends recommended it. I wanted to like it, but it’s been disappointing. 

I’ve recorded four runs, and the app recorded each one incorrectly in terms of both time and distance. For example, on one run, my first mile is recorded at +19min while the next is <4min. On a separate run, the app didn’t record the time at all. To give more context, I ran the same familiar each time, but the app recorded different overall distances for each run. I tried trouble shooting the issue in the app with the feedback function, but the issues haven’t been resolved, and I have not been able to get in contact with anyone from Strava. 

In short, I do not recommend this app.",1,False,Motivated Student,Problems with time and GPS,Strava
2020-04-22 04:54:49,"Loved this app when I had an iPhone 8Plus. But that phone had a home button and app switcher didn’t interfere   On the iPhone 10 and up, app switcher is activated by the swipe up from the bottom. 3x times now the swipe up action to switch out of Strava has caused my ride to end. So I think I’m done with this app.  Ok watch the updates and see if they move the controls away from the bottom. They’re just to close. I’m sure that’s the problem. So I’m off to the UA apps for now. UA apps do it sometimes too, but their app does a time call out so if you didn’t notice it stopped, you’ll notice your times have stopped  calling out.",3,False,phxpaul,Love Hate relationship,Strava
2023-02-08 00:13:24,"Seriously, I’m not sure if I would have gotten much into running without this app. This app really helped me to build into a consistent runner with a consistent training plan. Being able to see exactly what I’ve done and how fast is really motivating. Also just really cool to see all the places I’ve run. Now, a couple years later, it’s also fun to have a bunch of friends to follow along and see how they’re training is going. Highly recommend!",5,False,Gimmemorewives,This app made me a runner,Strava
2017-10-04 20:25:33,"I do competitive long-distance equestrian competitions, called Endurance Riding. I use the free version to track my distance and average speed while training and during competition... it’s really great for that, and I love how you don’t get pestered with pop-ups to upgrade. 
However, I have to log my sport as bicycle riding since there is no option for equestrian (kayaking, snowboarding, ice skating, THREE different kinds of skiing... even “virtual rides” are available as options), which is a disappointment. I would be thrilled to be able to correctly log my sport of choice.",4,False,bumblebuddy,"Great, but leaves out Equestrian activities",Strava
2023-06-20 02:13:12,"I use Strava nearly every day and am a paying subscriber (for Beacon), but, and, I really have to wonder where their efforts are going. I mean, the software works, so I can’t imagine it takes that many developers to maintain… I suppose they are selling ads… anyhow in the meantime there are a ton of wing foil riders using Strava and forced to post as “windsurfing” for the lack of a simple addition to a drop down menu. Same for paragliding—there are pro pilots posting their flights as “kitesurfing.” 

Why not just add a few more sports?

Cheers!",4,False,Bdwelle,"Solid tracking, but rarely updated",Strava
2022-07-27 04:00:13,Love the interface and list of activities.  I think connecting it to a watch adds to the apps depth as it opens up more stats to view and allows you to complete more activities (i.e indoor workouts or yoga) that won’t record properly with Strava’s standard GPS tracking system.  The addition of being able to upload videos as well as the 3D satellite maps is entering as well as (for paid memberships) getting to view your life map.,5,False,JustynaAnastasia,Best Running Social Media App,Strava
2022-12-09 03:23:46,"Great App just wish I could get everything back. All I see is loading errors and I tried logging out and then tried re-logging in and it still says this “Strava is temporarily unavailable, please try again later (503)” So now I give up 😞😔I’m gonna delete the best run’n app ever because of a silly glitch. Oh well I guess I’ll just have to find some other app that records runs n’ stuff. Never mind that I payed for a Strava Subscription and have been using it since Covid era and the fact that all my friends will wonder why I disappeared. Lastly I saw that there was an update I tried to update Strava but it failed. Now I’m feeling super pessimistic about my future fitness will look like without Strava.",1,False,Lol!!!!!!!!!!!,Strava is Broken 😭,Strava
2019-10-19 21:41:52,"For some reason after my iPhone updated, the Apple Watch Strava app has been choosing the Outdoor Ride, even when I chose run or walk.  After deleting the app from the watch, and updating the phone app, at least outdoor run gives me run instead of ride.  Walk is still broken.

Also, the miles and heart rate on the watch are TINY, which my 53 year old eyes can’t see without reading glasses.  Maybe make them a slightly bigger font?

I do love the Strava app on my phone, and the way I can see my hear rate against the elevation of the run.",4,False,Not Features,Apple Watch app could use some help,Strava
2020-07-28 05:14:56,"At the end of the day, Strava is unreliable and poorly supported. However, it also lacks features that set it apart from other similar apps and is overly reliant on social media features that have significant and disturbing privacy implications. The app loses data on a regular basis, especially for activities completed without cellular or WiFi service. Reaching out to support offers nothing more than a “we’re getting to it” email every two days that ultimately is repeated for weeks upon weeks. 

For serious athletes, Strava has become a bit of a running a joke; An example of something that was once excellent but has been picked and parted into something that’s barely useful for anything other than getting stalked.",1,False,Justin75533,"Unreliable, poor support",Strava
2020-06-27 14:41:02,Unlike many other users I just recently (in April) started using Strava and it has been a great tracking app for all of my walks and runs. I hadn’t become familiar with all of the great features that are now being taken away in the free version. My frustration is that in the past five days since the most recent update I have lost two runs that were not saved. There is nothing more crushing than to end your run with the excitement of seeing your stats only to have it disappear as though it never happened when I know it was recording during the activity! It was a great app until now it’s not!,3,False,lappsp1,Disappointed!,Strava
2020-04-17 17:26:48,"I installed this app on the recommendation from a friend, and I use it in conjunction with a Garmin Watch...specifically, Fenix 3 HR.  I’ve been doing a lot of treadmill runs these days, and the Garmin isnt tracking the mileage accurately, and there’s no function for treadmill runs on Strava, so I have to go in manually and adjust the numbers thru Garmin post-run.  Well, it doesn’t appear that there’s any way to adjust my numbers(mainly distance)on Strava, and they are immediately transferred from Garmin pre-Adjustment. So, all my numbers on Strava are incorrect, rendering the app useless for me.  Can this functionality be added?  Am I missing something?  Thanks.",3,False,Gap Track,Is There a Way to Edit Your Activity??,Strava
2019-05-14 16:38:13,"🏃‍♀️🚴🏻‍♂️ Wouldn’t it be cool to mash up social media with a running/cycling app? Wouldn’t it be cool to map your runs/rides, track your distance, monitor your goal progress, post running/cycling photos while also cheering on your friends who are working on their goals? 

Good news! The mash-up has already been developed with Strava. It is the cyclist and runner’s app joined with social media. I love it! It inspires me to see my fellow runners’ progress. I can like their posts and add comments. The Strava app has boosted my progress as a runner this year.",5,False,Lofolulu,Boosted my Performance,Strava
2019-05-30 09:23:10,"I love this app over other fitness tracking apps. However! I think integrating a private messaging or something along those lines would be a good addition. I can see it kind of making it a “social media” app, but the only way to meet new people is through commenting. When you need to exchange phone numbers or emails it has to be done via the comment section of an activity. When doing that, it leaves it open to the public to do with they please with it; when it was intended for someone else. Other than that no issues at all. Great app.",4,False,Adrians Mustache,Almost there!,Strava
2021-06-05 16:37:04,"Love Strava - it’s a core part of my cycling, from route planning to performance tracking to catching up with friends.

Really wish there was a tablet version, though. When I’m working on creating or reviewing routes, I really dislike doing it on even the large screen of my iphone 11max. Typing this on my ipad, but for Strava I have to go do my desktop instead. I’m sure it’s easier said than done, but a lot of us subscribers would appreciate it…",5,False,jlkinsel,Please make iPad version,Strava
2019-07-22 16:44:31,"I wish there was a “Warm-Up” and “Cool-Down” setting you could apply to each run/hike/walk/climb/cycle! Seeing as most runners like to take a warm-up/cool-down lap or mile, this distance should be counted towards the total distance ran per day/week/month/year but i don’t necessarily want my feed clogged up with my warm-up and cool-down mile times. Id rather my feed be solely for the actual run itself, but if you make the warm-ups and cool-downs private, then they wont be applied to the monthly distance challenges! (I think? Right? Lol)",5,False,Dyllpickle94,Great App! Only one suggestion!,Strava
2020-09-28 18:10:32,"I have been using Strava for a number of years and have no complaints about the functionality of the app. I finally purchased a subscription when they made it so most features were only accessible by paid subscribers and was fine with that. I reached out to Strava to see if they could link an old account with a new account that I no longer have access to. Initially, they were responsive to my issue but have since stopped responding. I have attempted to follow up with my help ticket multiple times and have been met with silence each time. If you want to track your activities it’s a great app, but don’t your waste money on a company that is completely unwilling to provide the most basic of customer service.",1,False,Where's the Supprt?,No Support,Strava
2020-08-17 15:35:12,"I've been using Strava for a few years now to casually track runs and rides, and I've come to love it. I don't know why Strava is expending their developers time taking features away from free users instead of adding new features to paid users. Every update in the last few months has been removing functionality, and Strava is slowing torching the good will it's built for years for profit. I understand $60/year is not crazy, but not everyone can afford to drop that. Making your app worse to force you userbase to pay to get features back is just a terrible, terrible strategy.",3,False,Kkevsterrr,Strava - what are you doing???,Strava
2020-08-15 12:21:15,"I’m a cross countrey runner in high school. Because of the corona virus my coach wanted us all to download this app and tack everything so he could see how we were doing. It was a great app you could see litterally everything. But it seems like every day, a very very important feature is only accessible through the yearly subscription. I would buy the subscription so I can see BASIC things like weekly mileage and heart rate data that I can see in most other apps, but it’s 60$ a year! By the end of high school I will have paid 180$ on the app just to see things I could on a normal running app. My goodness everything is being taken out. Please just make it a one time payment, lower the cost, or just let me see my weekly mileage.",1,False,Fege-84,Way to expensive,Strava
2020-05-25 04:52:52,"This app does a great job showing speed, distance, duration, etc. while riding. Deducted one star since it’s missing integration with music playlists while riding and with heart rate info from Apple Watch when starting activity from iPhone. Also would be nice if it had a camera button while riding. All of these features are on the Map My Ride app, however I like Strava a bit better since it doesn’t use as much battery, plus it has the ability to add photos/comments to an activity as well as to follow friends.",4,False,bbmertz,Works Well but Missing Features,Strava
2019-09-20 10:42:52,"Strava has an issue: it is incapable of delivering a consistent experience for its Apple Watch application. I have used Strava for several years - even am a premium member and have enjoyed nearly every aspect of it save for its watch application.  

Here’s the issue: the watch application will work mostly fine for a long while then suddenly stop working altogether. I have: logged out and logged in again, update all apps, uninstalled and reinstalled, reset privacy setting and countless other things to get the watch app to work and work it will not. 

If you like running with your watch (and not your phone) I’d recommend staying away from Strava until it gets it together - which may be a few years.",1,False,Runfinch,Watch Application is Consistently Off,Strava
2019-08-05 00:33:15,"Picked up Strava today to track swimming and cycling. Currently using Ride with GPS for the latter and Apple’s Activity tracker for the former. So, Strava announces boldly it’s for “Run, Ride, Swim,” but here’s the thing, it does not track swimming via its Apple Watch app. What? I’m supposed to put my iPhone in my bathing suit? No, turns out I’m supposed to download MySwimPro so that can track swimming and then sync it to Strava. Hello? At the very least, “Run, Ride, Swim” is misleading, as I think most would assume the app is announcing that it does it all. No where in its App Store presentation does it mention that another app is required to track swimming. At the least, misleading. At the worst, false advertising. I appreciate that it might be grand for running and cycling, but to claim that it tracks swimming is simply false.",1,False,Longstrider,Not for swimming,Strava
2019-06-20 05:01:58,"iPhone is constantly crashing under the use of this app, when this happens it affects the entire iPhone including any other app for a period of about 10 to 20 seconds even after attempting to close the app.

It’s a shame that I have to report this issue through the review process because neither Strava or Apple has a simple process of reporting these kind of issues without having to go through a whole login process or verification of some sort.",5,False,Holass23,iPhone Constantly Crashing With Strava.,Strava
2018-03-07 23:42:30,"Can’t you make it so that when I enter my lifting data that I do not also have to enter mileage? That gets annoying and seems like an easy fix. I would like the option of entering time to keep track of progressive abdominal work, but the mileage piece does not need to be there. Also, can you make it possible so that adding footwear can be done on the mobile app rather than just the desktop based version? If you could go ahead and do that, that’d be grrrreat.",5,False,RodisShaft,No need for mileage with weight lifting,Strava
2020-08-14 12:10:54,I am long time premium subscriber and not only do you still not have a male leaderboard (but you have asked me to “submit that request” for 4 years!!!) now you remove the training goals from athletes profile page. Why? If you think that’s personal data allow user option to display but now I can’t follow people in my running clubs progress except on a little bar graph. Get it together.  One star.,5,False,johncom1,Bad update - need weekly training progress back,Strava
2020-09-18 17:27:11,"A great app at its core, but the continual siphoning of the free features on the app behind a paywall is pretty disgraceful. I completely understand blocking certain data (I.e creating runs, and premium heart rate features, etc) behind paywalls - I want you guys (the devs) to succeed as you have made a brilliant app and deserve your success. But locking course record times behind paywalls? Come on man. And now not even showing the nice aesthetics of seeing our previous activities in a neat and orderly manner? It’s all these small things that are making me sick of this app. Especially when strava’s competitors are offering these services for free... 

makes you think",2,False,Your trusted advisor,Almost not worth downloading without paying for premium,Strava
2019-02-18 01:10:40,"Strava is a really good app for tracking your movements while you’re jogging or biking. I like the way it summarizes your overall activity for every week. Represents useful information like the distance you covered, the time it took to cover the distance, and the route for where you’ve been going.

My only problem with this app is that doesn’t show your calorie percentage or quantity. Even something that’s approximate would work. I think this would matter to anyone who is concerned with the amount of calories they consume and burn.",4,False,السياري,A good app that is missing something,Strava
2022-05-17 02:46:15,"Strava is a big part of my day, my week , my life . I subscribe because l love looking at all the data … at least when things are going well and I’m on an upswing . When I’m declining , I don’t want to look . Integration with other apps is great . I don’t get the “progress” feature though which seems to try and tell you where your fitness level is relative to your past performance . It’s just not clear how/what makes you get better scores others than just recording more activities .",4,False,Calbloke,Data data,Strava
2018-03-12 10:32:11,"Without any announcement the Apple Watch functionality of seeing your live HR was removed for non-premium users. Now you can only see your average HR.

I understand Strava needs to make a profit somehow, but it feels like charging the premium subscription for a really basic functionality to, arguably, mostly occasional users is not the way to make people willing to go premium.

Anyway, thanks for ruining that workout for me as I was constantly trying to figure out why my HR wasn’t responding to what I was doing. Not seeing you HR drop after you stop running is quite concerning to say the least. At least make an announcement on such a change of functionality.",2,False,sagoskatt,Live HR removed for non-premium users,Strava
2017-09-22 05:30:44,"I don't get it—why does everyone rave about this app? It's okay, but it has less than half of the useful features of MyMyFitness. For instance, the voice feedback is a joke. You get your choice of splits and... nope, that's it. You can get splits at every mile or every half mile. Contrast that with MapMyFitness, which gives you seven options and eight interval choices at either distances or times. What about coaching? Forget it. Paying for premium is a total ripoff. There isn't even a delayed start option. Maybe the social media aspect is more appealing to some people, but UA has that covered too. There's just no question—when it come to fitness tracking, Strava can't compete.",2,False,Pedeclaudo,Seriously Underwhelming,Strava
2023-11-08 04:45:32,"This app asked me to go to website to subscribe to get free trial. After forgetting about it I’ve been charged last year and now this month again. Looking back at my emails I contacted Starva to cancel last year and was sent an image asking for screen shot of my cancelation. When I went to cancel I was taken back to Home Screen without proof of cancelation. Checked my email, no condo email of changes to my subscription. Now trying to prove I canceled so I can get $59 back for this month is becoming a big headache. Any business that makes it this difficult to cancel is not to be trusted. Stay away from this app. I recommend Pace app (I stayed on free version and love it).",1,False,The Seeker 20/20,Difficult to cancel subscription,Strava
2021-10-03 21:57:02,"For all the bells and whistles that are added, Strava fails miserably to do the ONE most important thing: accurately track your runs! It was once quite reliable, but recently the accuracy has dropped precipitously. On 80% of my runs in a large, suburban community, the GPS jumps around and completely ruins my distance and pace stats. I have no idea how far I ran or how fast, and it seriously screws up my all-time stats too. I keep the app up-to-date and have sent MULTIPLE requests to customer service for help, with NO REPLY. I’ve been using Strava for years, and I’ll be sad to abandon my running history, but this is totally unacceptable and I’m switching to a better platform! You should, too.",1,False,Lems815,Buggy & Inaccurate,Strava
2021-04-21 23:57:30,"What is the purpose of this apps existence? It says it reads data from Apple Watch/health kit, and it tracks heart rate just fine. But it doesn’t record calories burned for indoor cycling? If it can’t do that, I might as well just use Apple’s built in fitness app which automatically exports to Strava, and gives me all the same data AND my calories, even if it’s in Apples confusing formula of separating “move” and “active” calories, it’s better than nothing. C’mon Strava. Do better.",5,False,ssalbo,Disappointing,Strava
2019-07-06 13:42:35,"I love the versatility of Strava when it comes to collecting events from different activities. We run, we bike, some swim...it’s nice to see it all in one place. I also like how Strava connects to other devices for seamless data transfer. Thanks for reminding me when it’s time for new running shoes as well. I love watching my friends be active and being able to tell them GOOD JOB! Great app for anyone from beginners to seasoned athletes. Keep all your stats in one place. Strava will even put together memories for you!",5,False,mlovingshimer,Best app for tracking activity,Strava
2020-11-01 20:48:55,"It is the only app I could find that could collect my Peloton, Ergatta and outdoor activities in one place.  Each activity has great information about location, length, elevation, relative effort, etc. However, there is no easy way to see how you are progressing over time. The app needs some simple graphs to compare workout output, calories, time and relative effort over time across all activities. The only graph I could find was something called “training” but it only captures information from Peloton, not any outdoor activities.  It would be worth the money if there were some analytics like MPaceLine has.",3,False,EYE MONEY III,Nice integration but poor Analytics,Strava
2020-05-27 23:09:08,"I’ve been an avid Strava user for a few years. I recently took a bike ride and went to compare some of the segments against previous attempts, only to discover this is now a “subscription only” feature. A quick read of the app update shows that a number of formerly free features are now only available through a paid subscription. Seemingly, reviewers are taking note. 

I understand more people may be doing outdoor exercise due to the pandemic, but asking people to pay for features that were once free is a poor move. I’m one of millions whose household income is DOWN as a result of the current economy, and my family has been canceling subscriptions with the understanding that it will take some time for the economy to recover. 

Other subscription models I’ve used in the past grandfathered in previous users and made these kinds of dramatic changes only for new users. For STRAVA to implement this across the board is just bad form. 

Will I continue to use Strava? Maybe. But the odds are not in Strava’s favor.",2,False,music-meister,Strava Isn’t What it Used to Be,Strava
2020-05-24 13:02:53,"You guys at strava really screwed the people who liked using this app for free . Now we can’t see out weekly goals without paying and I can’t see my progression over segments without paying . I’m not talking about comparing efforts I’m just talking about seeing the “performance over time “ and the leaderboard are no longer available. It use to make you pay for leaderboards amongst your age group. Just a huge thumbs down from me for those two reasons . Seriously strava crew what’s the deal ? If I wanna track my ride and stats I’d use the under armor app or wahoo . 
Sincerely, 
A disappointed user .",3,False,reviewsthatnakeyouthink,Great app but still not paying,Strava
2019-01-10 22:34:16,This app is great. We use a club to have my school Xc and track team’s activities on it. It’s fun to see where everybody running and their stats. The recording of runs from the app doesn’t work very well but I got a Garmin so it’s fine now and uploads immediately. A feature that I think would be really cool is to have a place where you could see all of your runs on one map. So you can see everywhere you gone on all your recorded runs. I would want to try and run on every street in my town.,5,False,mitch (logang),Great +idea,Strava
2019-01-21 02:48:52,"I do not like this app. What is the point of having the app on your phone when you have to use your desktop to look at any real data?  And how hard is it to make changes to something as basic as your shoes? This shouldn’t be that difficult, especially for the annual membership price. I wished I would have done a free trial - oh wait, they don’t offer one -BECAUSE NO ONE WOULD BUY IT. 

The NIKE RUN app is a thousand times better- more user friendly, easier to navigate, provides a training schedule you can edit to your schedule, you can change what shoes you wore on the app, it tracks your mileage, pace and elevation more accurately and...and.... it’s cheaper.  

I won’t make the mistake of using/paying for this app again.",1,False,laleister,I paid for this?!!!,Strava
2022-09-20 02:07:54,"I generally enjoy the app and find it very useful. My one criticism of the app is with respect to the maps. I was in Lenox, MA this past weekend and just wanted to go on a three mile run. The map I was given literally took us on the shoulder of a 4-lane highway. I was assuming that maybe there was a trail that ran parallel to the highway, but the map literally took us on the shoulder of the highway. I don’t think I’ll trust these maps in areas that I am unfamiliar with in the future. That was dangerous.",5,False,Chitom773,Running maps,Strava
2017-10-03 01:01:45,"First off, this app does log your rides really well. I guess if that is all you are looking for then awesome. 

Paying for premium on the other hand is really only worth it for me specifically because of the beacon feature. Unfortunately they have not integrated that feature into the Apple Watch and you’re left to use both the phone and the watch and end up logging two separate rides. I want the app on the watch to send the beacon text automatically as I start riding. 

Strava, please fix this. I’ve seen other people complain about it, for over a year and yet nothing has been done.",3,False,pandrewsvieira,Good but not great.,Strava
2023-03-14 20:35:25,This is one app where I don’t mind subscribing because my subscription supports further development. Although I enjoy the sharing and social media aspects of the app it is my principal way to keep a diary of activities and compare them year to year. To that end I would really like a more robust compare to this month last year feature. Also since I ride with a two sided power meter I would really find it useful to have left right balance displayed in the analysis section.,4,False,ChainDropper,Improving over time,Strava
2021-04-09 19:23:04,Amazing Work to the Strava team for such an brilliant App. Besides all of the great work and data already provided by Strava. Two capabilities I would love to see would be an 1) interval capability when running or biking so that you can preset a run with zones and train with it and 2) the capability to show your heart rate zone or power zone if someone has a Heart rate monitor/watch and/or power meters on the bike and for it to tell you if you are above or below that zone when running/biking.,5,False,Rob Eley,Amazing App & New Capability,Strava
2020-10-15 02:13:04,"This is great; not only does Strava give you a similar experience to instagram in the sheer amount of information available, but it also gives you a chance to find other people near you who also enjoy the same activities as you. It's also really useful for finding new routes and competing for times on segments, which is super fun. Would definitely recommend to anyone who enjoys getting outdoors and sharing your experience with others.",5,False,👨🏼‍💻ReviewKing,Social Media for active people,Strava
2020-01-28 01:42:02,"I love to track my miles , my speed and my MAPS or route. It gives me my elevation gain. I ride for pleasure but it’s nice to know where I’ve been. And if I’m improving my speed.  I love the fact that it logs my  annual milage and annual  elevation gain. I don’t think the calorie burn is very accurate but it’s good enough !  I LOVE  THE AUTO PAUSE ( I stopped using this app years ago as I couldn’t tell how fast I was pedaling. Every stop light kept longing time)  SO GLAD TO BE UP WITH THE TIMES FOR THE LAST 5 YEARS OR SO ! I tell all my friends about it. I use it on walks too !",5,False,pjdreamin,I love this app,Strava
