date,review,rating,isEdited,userName,title,developerResponse,App_Name
2020-10-02 05:25:33,"Omg I absolutely love this app I was having a rough day I was stressed and couldn’t stop thinking about how stressed I was but when I saw this app I was like wow maybe I should give it a try let me tell you that was the best decision I’ve made in a while. When it was done downloading I set it up and when I read the quotes it made my day so much better it made me happy,happy enough that I am writing this review I highly recommend this app thank you so much to whoever made this app it’s amazing.",5,False,123446677888543246,Amazing,"{'id': 18268040, 'body': 'We are so happy that you are enjoying the app. Thank you so much for your feedback!\n', 'modified': '2020-10-05T06:41:56Z'}",Motivation Daily quotes
2018-01-15 10:12:37,"This app has potential, sadly it lacks versatility by only allowing to choose one “curated topic” of quotes sent as notifications. There is no option to receive variety of quotes sent by notification unless you chose the “general” option & those quotes are a hit or miss & are not really curated for me personally. You are not allowed to chose multiple topics at a time. I paid for the premium & expected to be able to edit this feature to my liking. Therefore, I would not recommend to pay for the subscription premium. Other than that the app is fine but limited if premium is not purchased.",2,False,Richard Alec Balli,As someone who ACTUALLY PAID FOR THE PREMIUM,,Motivation Daily quotes
2020-06-03 04:34:04,"This app is so amazing!! My stepmom used to send me quotes every morning but she stopped because she got very busy, this has replaced her unfortunately but is still giving me motivation. You can even change the icon on your phone and this is the only app I’ve seen that can do that!! It’s absolutely amazing!! Even though I don’t have premium I do just fine without it, however I imagine it’d be even more fantastic with it!! I really recommend this fabulous app!!",5,False,emilymstineba,Amazing!!,"{'id': 16105289, 'body': 'We are so happy that you are enjoying the app. Thank you so much for your feedback!\n', 'modified': '2020-06-19T23:12:24Z'}",Motivation Daily quotes
2020-01-20 22:57:57,"This app rocks! honestly, i don’t know if it the app making me happier or thing going on in my life. but i do know that my entire mindset has changed, and i have become more proud of myself. i feel really good right now, and even though there are a lot of really sucky things happening in my life right now, i know that this app is still helping me every day with reminders that i am not alone. it’s a really helpful app that i recommend to anyone who likes inspiring things.",5,False,bobb_3,Really good!,,Motivation Daily quotes
2018-08-25 15:13:00,"So I purchased the lifetime. Subscription and yes probably shouldn't have

When u try to redeem previous purchase the bundle I bought is not the same or available so my lifetime is no more?    On my new phone its running ads and the lifetime is no more!!!!  It's already embarrassing enough to have spent this money on this but what's worse is to have the cash out and no ability to add now.  (havejt contacted support yet but honestly don't have time for that right now )",5,False,Cr@z! V33,Lifetime or One time,"{'id': 4854926, 'body': 'Hello. If you have multiple iCloud accounts, make sure to be logged in on the account that you used to purchase it, and then try again tapping on the Restore button (under the monthly option). Please contact us at monkeytaps@gmail.com so that we can resolve the problem as soon as possible. Thank you.', 'modified': '2018-08-29T08:23:08Z'}",Motivation Daily quotes
2019-11-15 21:30:33,"Motivation helps you see a different perspective than you may be are seeing your difficult trail in life as. That different perspective I’ll just say shows how the bad Apple wasn’t only just bad but by the surroundings that made it that way. So in life we are going to be surrounded by choices and people of all kind. If we want to be the good Apple picked from the apple tree we need to say no, figure out the right choice, know what will motivate us or yourself to become the best of you. A good Apple. 🍎 a
-Kaylie Shumway",4,False,zxwjfofnr,A message a day keeps the bad thoughts away,,Motivation Daily quotes
2023-09-29 20:13:01,"Life is Hard, Life isn’t Easy, Not Always are we all able too remain Positive threw out Life’s challenging experiences, Though when a person you don’t know holds the door at a Business establishment for you, it creates a chain reaction of positivity of you & others holding the door for others. Just like this app “One Motivational quote”, Can create a positive mindset or chain reaction all on how you apply it to your day.",5,False,Gtadustin,Great App “One Motivational quote”,,Motivation Daily quotes
2022-04-02 00:12:35,"So I’ve had this app for a while and i’m in love with it! I love how many beautiful messages it has and the background customization is perfect! It’s great to have as a widget on my screen to look at when opening my phone or to scroll through in the mornings to put me in a good mood. Honestly this app is 100% worth downloading and I have no complaints! I'm so happy to have downloaded it!! :D

Thank you!!! <3",5,False,kids14mom,Worth downloading! Love it so much,,Motivation Daily quotes
2021-10-28 17:48:39,"This app is supposed to be very relaxing and motivating, hence the name, but I do not find it relaxing or motivating at all. The ads that keep popping up are very annoying and stress me out even more. ALL I WANNA DO IS READ MY QUOTES 😫
No, but in reality this is a very good app and I recommend it to a few of my friends, most of whom have downloaded the app purely for the quotes and aesthetic backgrounds. It really is relaxing, and makes me feel better about myself. ♥️",5,False,The Tacocat,Stress reliever? I think not! /j,,Motivation Daily quotes
2019-12-21 02:00:23,"This app is great so far and I hope to keep using it! Most of the time I sit in my room crying about life but I think I could be more open and try to loosen up! I normally never write reviews but when just the 2nd day using I and seeing a difference in my personality I thought to write a review I think anyone and everyone should download this app. Never hurt to try right? Actual never mind but this won’t hurt to try at least.
          Thank you - A difference",5,False,TonyS0322,What I think,,Motivation Daily quotes
2019-10-08 16:14:15,I love this app. It gives me quotes everyday that sometimes it gives me quotes I need to hear. However I wish all of the different categories would just unlock. And sometimes it gives me the same quotes. But the thing I like most about it is that they give you real quotes. Like quotes you don’t wanna hear but need to hear. I also like how you can create your own quotes. I wish that we didn’t need to watch an ad for every theme to unlock. But so far I love this app!,5,False,ixsaa,Motivational,,Motivation Daily quotes
2022-12-20 04:16:57,"I don’t write many reviews, I’m a serial decliner of any kind of questionnaire or survey asking me about products etc, it’s really a bad habit. 

However, I give the Motivation app a 10/10, five stars, high five, whatever. It’s hands down the best thing I’ve done for myself and I hope it helps you too, might seem or sound gimmicky, but the old adage, “you are what you eat” relates to the mind too.",5,False,"Good Samiratan #7,642,874",Don’t usually seek out a review to write,"{'id': 33865615, 'body': 'Thank you for the awesome feedback! We really appreciate you taking the time out of your day to review our app. \n', 'modified': '2022-12-22T00:16:56Z'}",Motivation Daily quotes
2023-03-07 17:00:46,"For some reason the app doesn’t allow you to listen to your music on full volume when you’re using the app. I do fitness training every day so I post daily quotes on my social media which I try to get most of them from this app. I’m up at 4 AM getting the gym ready and listening to music trying to be pumped up but while I’m looking for my quotes, my music volume is turn down all the way or cut off completely. I’ll get off the app, play my music, get back on the app and the app shuts my music down again m. Why is a Motivation app that gives us quotes regulating my music volume? Makes me hate the app",1,False,IkeMoss,Idea is good but app is trash.,"{'id': 35321943, 'body': ""Hi there! Thanks for your feedback! Since our app incorporates sounds, at the moment it won't allow a 3rd-party app to play at the same time. However, due to user feedback, our developers are working on updating that in a future release."", 'modified': '2023-03-10T20:28:42Z'}",Motivation Daily quotes
2022-01-10 06:33:36,"First, I LOVE this app.  I’ve been using it for over a year.  I share the quotes with my husband and children, I use the quotes for writing prompts for my students.  It is a *great app!*

Just a hiccup, and I see I’m not the only one with this issue reading other reviews, the widget is not working since the latest updates.  I’ve deleted and reinstalled three times even.  Turning off my phone and back on.  The whole 9 yards.  All the widget screen says is “Tap here to refresh widget.”

Any assistance would be appreciated :)",3,False,Kandy Kid Saturn,Widget not working since update,,Motivation Daily quotes
2023-02-06 21:57:58,"I am absolutely obsessed with this app. It gives you motivation quotes throughout the day. They are catered to what you need to hear and I love it. My only problem is paying for the app, I don’t have the resources to spend on pay for no ads. But it’s just as useful even when you don’t pay. I recommend this to anyone who needs to be reminded of their worth, especially after a break up!",5,False,"Me,the🏐",Love love love,"{'id': 34803282, 'body': 'Thanks so much for sharing your positive experience with our app. We’re so glad you’re enjoying it! \n', 'modified': '2023-02-10T22:34:17Z'}",Motivation Daily quotes
2020-04-27 16:16:50,"I used to really enjoy this app and use it for daily motivation. I fell off for a bit and now I've come back to it and I see that the app has changed and pretty much everything is locked and only available with a premium account. Pretty disappointed I can't use it like a used to. It's annoying seeing all the categories but knowing I can't access them unless I pay. Great marketing tactic, I get it, but because I know what this app used to be, I don't like this new money seeking approach. Thanks for the great quotes up until now but I'll just stick to googling the quotes I want, that's still free.",2,False,Erykah A,Was great until everything became monetized,,Motivation Daily quotes
2021-08-28 17:36:22,"This app is so on point and accurate!! Every time (and I do mean EVERY TIME) I have some thought in my head or I begin taking about something, I get a quote on my Apple Watch ⌚️or I unlock my phone and see a quote on my widget and it speaks DIRECTLY to me about whatever it is that’s on my mind/heart. I appreciate this app so much because it most definitely helps me when in need. You’d be amazed on how helpful this app is!!! Thank you guys!!!!🙌🏽🙌🏽🙌🏽",5,False,smc R20,Accuracy,"{'id': 24875304, 'body': 'We make user experience and satisfaction our priority, and your review reaffirms the hard work we put in every day, thank you for your kind words!', 'modified': '2021-09-02T15:59:15Z'}",Motivation Daily quotes
2021-02-26 17:15:53,This app is actually super amazing. And you don’t need to pay for it to get what you need out of it. I have recommended this app to so many people that I’ve lost track and ALL of them have thanked me for it. Being able to set those automatic quotes is AWESOME. And I might sound silly but sometimes getting one of those quote notifications can literally help me reflect and push past rough moments. I know it’s helped a lot of the people I’ve recommended it to.,5,False,cboccadoro,Fantastic,"{'id': 21408607, 'body': 'Thank you so much for your kind words. We really appreciate you taking the time out to share your experience with us.\n', 'modified': '2021-03-02T22:55:32Z'}",Motivation Daily quotes
2019-02-14 12:32:26,I like this app a lot but the only downside to this is that every thing is locked and you can’t get anything without having to spend thirty dollars 💵 on unlocking everything and there’s so many adds non stop but it’s still a really great app and if you’re thinking about getting this app you might want to get it on valentines or close to a holiday because there are deals like unlocking the entire thing for five bucks really cheap 💵💵💵💵💵💵💵💵💵💵💵💵💵💵💵💵💵💵💵,5,False,dreamer2487,Ok I guess,,Motivation Daily quotes
2022-09-16 12:06:57,"i’m obsessed with the option to set two different quotes (that change many times a day and you can choose the topics of EACH) as widgets on your lock screen with ios 16. i know its $20 a year but frankly these quotes make me happy many times a day and I find that is worth it. if you do the math, $20 a year isn’t bad for constant smiles / reminders.
i’m all for it & im glad it works on the lock screen.",5,False,Bestchickever,widget,"{'id': 32154423, 'body': 'Thanks for leaving us such a wonderful review! We make user satisfaction our priority, and we’re so happy to hear the work we put in helps our users.', 'modified': '2022-09-21T15:53:10Z'}",Motivation Daily quotes
2018-07-30 05:56:10,"I saw this app online when it was shared through social media. Overall, this is a good app and I like the daily reminders but I can’t see any of the past quotes. For example, I saw a quote today that I really enjoyed that popped up as a reminder and I cannot find it anywhere in the app. I think a calendar listing the day of the week and the quote that was used as a reminder in the lock screen would be a good idea. Wish I could even remember the quote since it was so applicable to my life and had good inspiration!",4,False,Petyuwushhshs,No history,,Motivation Daily quotes
2022-01-29 06:53:06,"Love this app so much, connected to my Apple Watch it never fails to make me smile.. today I didn’t want to workout and felt very discouraged.. opened the app to see a message of “keep getting up, keep working, keep fighting for what you want” and I needed to see/hear That exact message... completed the workout and feeling good thank you for creating this app❤️stay motivated everyone!",5,False,karebare2771,Wish I could rate it higher!,"{'id': 27833681, 'body': 'We are thrilled that you are enjoying the app, keep spreading motivation! 😊\n', 'modified': '2022-02-03T17:06:47Z'}",Motivation Daily quotes
2022-02-14 22:52:41,"I really like this widget and app. I’ve had it for quite a while now. But recently the widget isn’t loading, I click on the app and the same quote is still there days later and now I’m stuck to a black box going on a couple days now.
I pay to use this app, please get it fixed, I really like it. I really don’t want to delete it and cancel the subscription.
But I gave it 4 stars because I’ve never had issues until just recently. :)",4,False,MBristol-MCord,I like it,,Motivation Daily quotes
2021-01-15 02:12:31,"I like the app but I think you need to make sure the quotes are correct before printing. 
I tried to cut and paste the quote to show you but it wouldn’t work. 
The quote is in the catagory of DREAM BIG it is by Kristi Bowman. I believe the last word of the quote should be SOAR not SOUR,lol. Not a very inspiring quote if one may “sour”. Just thought since you are in the business of inspiring through words you may want to make sure you are using the correct words. ;-D",5,False,janiem325,Spellcheck.,,Motivation Daily quotes
2021-11-27 22:52:12,"So, in summary, the app is fabulous!  The app shows quotes that can help people who are facing rough times and help them feel better. However, when I downloaded the app, I noticed that most of the topics were locked and were only able to be accessed by getting Premium. The Premium does cost a good amount of money, and I feel it should at least cost less, considering many people want to see the quotes and can help them.",4,False,apersonxox,Very good but costs a lot of money,,Motivation Daily quotes
2023-09-01 22:31:26,"I absolutely enjoy the Motivation app!  I read them first thing in the morning and throughout my day!  I’ve found myself sharing many of them with my family and friends. Having all the various categories is ideal as you’re able to qualify and receive the motivation quotes that truly speak to you and the mood or mode you’re in.   Thank you, thank you, thank you!",5,False,AllPositive,Love This App!,,Motivation Daily quotes
2020-07-11 19:07:23,Used to love this app as it would just be random positive notifications that would pop up on my phone throughout the day and nothing more. Now they have made the notifications appear but every quote will not be finished and will end with “.....” thus requiring you to open the app to see the quote and this is very upsetting as I loved the app when all it required was just a quick glance at the lock screen but nonetheless i will probably keep the app in hopes that they eventually change it back but this is definitely something i do not like and the reason i am giving it a 2star today.,2,False,Timplerun,Notifications!,,Motivation Daily quotes
2023-10-21 09:50:28,"I spent a lot of money on a year subscription worth of this app and then I realize after a couple months that there’s nothing I can do to unfreeze the widget that’s on my lock screen, which is the only reason why I wanted this app. It is stuck on the quote “Do more of what makes you happy.” no matter what I do. I can’t change it very rarely will it change but I have it set to change 8 to 12 times a day and 95% of the time it’s stuck on that quote, and the category that that quote is under I don’t even have selected in my choices of topics.",2,False,reeeēę,Lockscreen Widget Frozen,,Motivation Daily quotes
2022-09-15 05:39:32,"this app comes with so many good sayings that i wish i would’ve known sooner. they teach you things and open your perspective up in a really good way. it makes me look at things differently currently as well. the widget is really nice for your lock screen with the new iOS 16 update, and i really like how it completes my wallpaper. overall, i really love this app! i’ve already recommended it to my friends.",5,False,⭐️lyssa,i love the app!,"{'id': 32155399, 'body': 'Thank you for taking the time to leave us this amazing review. It really means a lot!', 'modified': '2022-09-21T17:01:56Z'}",Motivation Daily quotes
2020-03-18 17:11:57,"Idk how to express my gratitude for the motivational quotes you guys send. I was really going through some dark times just a few days ago and man you guys helped lift me. Today as I’m sitting trying to put smile on and not be sad you guys sent out “no matter how you feel.. get up, dress up, show up and never give up. You can do this” I needed that more then you know and it’s been tough lately but you guys been giving me a little hope. So thank you.",5,False,D. Willliams,Thank you,"{'id': 14372999, 'body': ""Hello D. Williams, it's users like you that makes us put in the hard work and effort. We are so grateful for your kind words. Thank you for taking the time to to leave us this amazing review, it means a lot!"", 'modified': '2020-04-01T00:37:15Z'}",Motivation Daily quotes
2020-09-25 21:43:21,"Everything is good about the app I got it only for the widgets but it’s pretty good. The notifications though are terrible, not the quotes but the fact that it doesn’t show the full quote unless you click on it. I understand there is a max limit of words for notifications and that’s why I suggest you guys make it so only short quotes are in notifications so you can see them easier without it being long and having ... at the end so you can’t see the full quote.",4,False,LqBlurx,Notification bug,,Motivation Daily quotes
2020-05-21 01:00:56,"I absolutely LOVE this app! I look forward to getting alerts with quotes everyday! BUT & this is a big but... I don’t appreciate the fact that I am paying for this app and it stops working constantly... I’ll get the quote alerts for a couple of days & then it just stops... I have to go back into the app to resubmit the reminder function. If I wasn’t paying for this then that is a different story, but I am. This needs to be fixed immediately bc its extremely frustrating‼️",4,False,Kimmi1210,"Love it, but very frustrating!","{'id': 16105346, 'body': 'iOS has a limit of\xa060\xa0reminders\xa0that any app can program at a\xa0time, so once these run out you have to open the app to schedule more. If you need further assistance please contact us at monkeytaps@gmail.com.\n', 'modified': '2020-06-19T23:28:05Z'}",Motivation Daily quotes
2020-03-30 17:41:14,"Im far from Mrs. Positivity ,, soo When i downloaded this app i didnt really expect myself to use it much but i find myself on the app multiple tines a day! I really like the widget & the daily notifications ill see throughout the day on my lock screen are decent. I like how u can watch a video to change the theme and your not forced to buy the premium version to use those features. All around 5 star app. Well deserved. 😇",5,False,QueenB4507,Better than i expected 👍🏼,,Motivation Daily quotes
2022-09-28 06:38:38,"The app has great quotes, it has a great reminding system. The problems I have with the app are only 2 things. One being the Lock Screen with IOS 16 doesn’t work like they say it does. It won’t pop up on the Lock Screen to add it as a widget. The Apple Watch says it’s not allowed on the face. Not sure what that is, but those are the only two problems I see. Other then that the app doesn’t close randomly it’s not slow. It runs smooth. Easy to navigate too.",3,False,Davidmay21,I will change my review once fixed.,"{'id': 32540201, 'body': 'Hi there! We’re sorry to hear you’ve had some issues with the lock screen widget and watch. Please contact us at hello@monkeytaps.app so we can work with you to resolve this. ', 'modified': '2022-10-12T21:00:40Z'}",Motivation Daily quotes
2020-01-17 13:46:16,"I just now download this app and I started reading some of the quotes that can help me through life some of the quotes explain some things I have to work on I l like this app because it lets me believe in myself so that I can be strong and nomatter what I done have to change me you should really download this app .Be strong ,Don’t be scared and down load this app it will help you a lot now and in the future it’s great I hope you download it |
            Love,Mariah M.Nash",5,False,Mariah Nash,Helpful quotes,,Motivation Daily quotes
2018-04-07 23:29:30,"I wish I could give 6 stars- this app deserves an extra “point”. I’ve never written a review for any app but this one, I had to, it’s truly that great. The quotes are profound and applicable to anyone no matter where they are in life. My favorite part is the reminders- several times through out my day, a quote will pop up, giving me words to help me get through whatever is happening in life, good or bad. I love love LOVE this app. And it’s free! How can u go wrong trying it?",5,False,¡jewelz!,Awesome!,,Motivation Daily quotes
2022-10-10 00:22:19,"This app is so quick to update, as soon as iOS 16 came out there were options for Home Screen widgets, thank you for always staying up to date! The favorites feature and collections feature are awesome. This app is extremely customizable and I couldn’t think of anything that’s missing! Thanks for sharing good vibes, motivation, etc!",5,False,samshaus,I use this every single day,"{'id': 32539489, 'body': 'We really appreciate your kind words. Thanks so much for the awesome review! \r\n', 'modified': '2022-10-12T19:47:28Z'}",Motivation Daily quotes
2022-04-06 09:06:27,"For awhile, this app wouldn’t give me the notifications it was supposed too. Recently, my life has gone down hill, and now, it sends one to me every day. I started waking up, and got scarily accurate quotes on how I’m feeling. Last night, I found out my dog passed from his sudden sickness, and I woke up this morning to “It may take time but things will get better.” It’s crazy… but I needed it and I love it.",5,False,#nonicknameneeded,Feels Spiritual,,Motivation Daily quotes
2022-01-17 04:59:05,I’ve had this app for 10 minutes and it feels so nice to have encouragement” to make my day and week and month better when I don’t have that encouragement from people in my life. I highly recommend this app for anybody that is feeling alone people who don’t care in your life or even just want that little quote to make him feel a little bit better and their day. 💗😊,5,False,Star Poulin,Great app,"{'id': 27559830, 'body': 'Thank you so much for taking the time to leave us a review and thank you for your kind words, it means a lot!\n', 'modified': '2022-01-20T13:31:51Z'}",Motivation Daily quotes
2020-07-29 14:05:59,I have been going through a hard battle of divorce at this time and the daily quotes this app sends me is always such great timing and most needed. Reading the motivation quotes and the powerful message it has behind them. You never know what such little positive words can do to a person and help push that person to keep carrying on. I love this app and it has kept me striving to “want” and “go” instead of lay around and stress and worry. Thank you guys!!,5,False,Kfran09,Review,"{'id': 17269196, 'body': 'This review made our day!', 'modified': '2020-08-13T20:39:37Z'}",Motivation Daily quotes
2023-06-05 20:13:59,"I can honestly say I love this application it’s so accurate & consistent I love the motivation it gives me and it’s always in the best moment , your brain definitely performs better when your being positive when your happy you in general just feel better about you about life. Thank you so much for this app! I wish I could 100 star it ! 😁",5,False,BigRaychell,I promise I didn’t get paid for this.⭐️⭐️⭐️⭐️⭐️,"{'id': 37295397, 'body': 'Wow, thanks so much for the amazing review! You made our day!', 'modified': '2023-06-23T16:17:09Z'}",Motivation Daily quotes
2023-07-27 13:12:47,"The free version used to give background options behind the quote. Now there’s none. Not even one! The widget doesn’t work anymore either. So basically, you get the various quotes and that’s it. I’ve had the app about a year and enjoyed seeing the quotes on my screen. Now that the widget was taken away, I don’t go into the app to get daily quotes. Out of sight, out of mind. I’m deleting the app. I understand the need to make money and the annual fee is not that bad, but I’m not buying into it after having all the options stripped away.",2,False,gotta cut loose,No longer have options,,Motivation Daily quotes
2022-01-18 15:04:05,Thanks Apple for recommending this app. The days no longer start off energized and hopeful only to be warm down by 3pm by the many daily trials. I upped the amount of notifications so all day long as I read the messages I reset my perspective and focus. Most days now end with a mellow satisfaction and peaceful acceptance.  I get more done and spend less time on negative things that I can’t control.,5,False,Private2028,Keeps me focused & balanced,"{'id': 27560704, 'body': 'That’s awesome! Thank you for your feedback, it means a lot to us.\n', 'modified': '2022-01-20T14:09:15Z'}",Motivation Daily quotes
2022-12-22 07:00:03,I used to feel this app was truly motivating but I have seen the quote “men are a luxury. Not a necessity. - By Cher” far too many times. I am truly offended as a man for a so called “motivational” application to promote hateful content such as this. This essentially is telling all men that we do not matter to women. What do we say to young men who might see this? That they don’t matter and aren’t needed? What would content like this do to their own confidence and self esteem? Especially for a teenager learning to become a man? This developer needs to seriously reassess the content they choose to promote and question whoever is in charge of quality control.,1,False,Bigfly21,Degrading,"{'id': 34072024, 'body': 'Hi there! We\'re sorry you\'re unhappy with some of our content. This quote specifically is under the category ""women\'s empowerment,"" but we understand why you\'re unhappy with it. If you tap the ""dislike"" button (under the Share menu) it won\'t come up again.', 'modified': '2023-01-03T19:08:20Z'}",Motivation Daily quotes
2019-11-18 03:36:03,I recommend this app to teens and adults because it helps me as a teen to pass threw a lot of hard parts. It makes me happy when sometimes there is no one out their to do that. One problem is premium. Premium limits your choices witch means it limits you on how you want to see things.  For example if you want to see a break up in a different perspective than being sad you can’t do that because it’s blocked.,5,False,Leidy roque,Wonderful app,,Motivation Daily quotes
2021-01-18 02:48:08,Had this app before and loved it. It was free to use with the option to pay for extras. I got rid of the app because I didn’t use it’s much and wanted to get it again. Come to find out that you now have to pay a subscription for it. There’s not free version it’s either pay for a subscription or get nothing. It was and I am sure is still a really good app but it’s absolutely disgusting that they want you to start a subscription for something like this. Clear it’s all about money. If it were free before now reason it can’t be free now. Save your money and get a find a different app.,2,False,Brett.welshans2000,Forced to pay,"{'id': 20638352, 'body': 'Motivation and most of its features are free. The 3-day trial gives you the chance to see what the premium version offers without committing to pay for a subscription. If you still want to use the free version of the app just cancel the 3-day trial before the time limit.\n', 'modified': '2021-01-25T17:29:36Z'}",Motivation Daily quotes
2021-01-14 22:55:01,It’s really good but I just wish I could like help you with your anxiety actually or like me to depression or something like that instead of just like giving you these quotes you know that would be really useful and nice but of course it’s like what it says so get it if you want what it says because that’s what it says exactly perfectly the exact same but would be so great if you could add like ways to help you with your Exide he depression maybe to get through tough times do you know,4,False,JonesBonnie13,It’s great but..,,Motivation Daily quotes
2022-03-14 18:24:37,"It’s like, constant reminders to re-ensure you that your path is your own if you choose it to be. In low moments, this app tells me things that friends don’t have the courage to say. From someone who is in the army and constantly under stress from balancing life, family, and work, this app has literally saved my soul from going into a dark place. Thank you for that, frfr!",5,False,"Mind, Body, and Soul",Daily reminders,,Motivation Daily quotes
2023-10-24 12:06:12,"So, I’m a premium user and have not scrolled through in a couple months. Whyyyyyyy am I getting ads now??? I just got THREE ads in 30 seconds and one of them was an ad for a free month of premium when I’m yearly. I usually pay for premium services to SKIP the ads!! This is rather annoying to keep having to tap the screen OR swipe out the app and come back in for an ad to be removed. I do NOT like this update at all!!!!",4,False,nicknane held me up😡,Why Ads Now??,,Motivation Daily quotes
2021-11-14 19:51:42,"Hands down, The best motivational app I have found this far. The price of a premium membership is worth every penny! You can do so many things for instants, you can write your own motivational quote and put it on any of your personal pictures for the beautiful array of backgrounds they have on this app. I am Grateful that I have found an app that is truly meaningful to me. Thank you to the developers",5,False,Raising Disciples,I love this app,"{'id': 26295846, 'body': 'It’s users like you that makes us put in the hard work and effort. We are so grateful for your kind words.\xa0', 'modified': '2021-11-16T09:25:25Z'}",Motivation Daily quotes
2021-10-01 14:20:13,PLEASE bring back the the background of the women looking away with the pink and purple background !!! PLEASE  I read your quotes every day I am a premium member and I am going through a very rough time in my life that background represents so much to me :(( you already deleted the other one that helped which was the highway going into the hills  please don’t take this one off too  PLEASE put my girl back on    Thank you,5,True,Cookin mom,Theme pics,"{'id': 14894341, 'body': 'Please contact us at hello@motivation.app so we can look into fixing this issue.', 'modified': '2020-04-24T16:34:50Z'}",Motivation Daily quotes
2021-05-25 23:30:55,Love this app! Manifests and attracts positivity as almost perfectly whole I am in a thought or situation or phone call That is happening I will have a notification pop up and it’ll always be spot on to the moment I am in and is “the SECRET” type philosophy for creating change in my thoughts and also therefore changing the energy I am creating to universe ... I can’t exspresd my gratitude enough for this app!!!🔮,5,False,shawna.c,LoVe tHiS app💯❗️❗️❗️❗️❗️,,Motivation Daily quotes
2019-10-27 20:58:35,i think this app is awesome. it really relates to what i’m going through. and i will take the advice that it gives. i love the app so much you can even change the icon of the app. the only thing that i don’t like is premium because like i want to explore more of the app but you have to get premium. i don’t want to get that just for an app that i will get notification from. An besides i’m not always on my phone.,5,False,saige9807,my review on motivation,,Motivation Daily quotes
2023-04-29 19:08:20,"I absolutely love this app!   I read the motivation each day.  I also send a motivation quote to my co-workers, managers and supervisors at the hospital I work for.  The quotes that I would send out, I get messages back saying thank you I needed that today.  
So this app is just not working and staying on my phone.  I am sharing it with others.

We are one happy medical group each day with the quotes!!",5,False,sassybritches73,Pick Me Up,"{'id': 36713412, 'body': 'Wow, thanks so much for sharing your positive experiences with the app and for sharing the motivation. We really appreciate it! ', 'modified': '2023-05-24T17:41:39Z'}",Motivation Daily quotes
2023-02-19 06:58:30,"Kind of embarrassing,but, the other day I was sobbing, SOBBING, over my first ever friend leaving me behind. Fortunately, I recently got this app. I started scrolling, then I found quotes that were talking about moving on. I felt better. It’s now on both my lock screen and home screen. Thank you developers. I now spend a hour a day scrolling through these on most days. 10/10!",5,False,marynrrrr,So comforting!!,"{'id': 35061416, 'body': ""Thanks so much for your awesome review. We're so glad our app could help. We appreciate you!"", 'modified': '2023-02-24T19:47:36Z'}",Motivation Daily quotes
2022-04-21 15:05:43,"I installed this app on an Apple Watch that was gifted to me. This is by far my favorite app on the App Store. Reading these quotes and reflecting on them, and or putting them into practice will help you better yourself, feel better, and think more positive. If you’re someone that needs a push, inspiration, or a little motivation, this is for you. 

rickycaughtfire",5,False,rickycaughtfire,Work on yourself for the better.,,Motivation Daily quotes
2023-02-10 19:50:00,"For what it’s intended to do, the app works really well! 

However, I upgraded to premium so that I could view Bible Verses, and have them appear on my Lock Screen (via the Lock Screen widget functionality). The setting is available, however the Lock Screen widget consistently displays basic quotes, rather than the section I selected, even though “Bible Verses” are the only type I have selected.

Is this something that could be addressed? Thanks!",3,False,AnEpicPotatoe117,Solid app! But Lock Screen widget functionality issues,"{'id': 34914366, 'body': 'Hi there! We’re sorry to hear you’ve had some issues with the lock screen widget. Please contact us at hello@monkeytaps.app so we can work with you to resolve this and make sure you get the quotes you want. \n', 'modified': '2023-02-16T21:07:52Z'}",Motivation Daily quotes
2022-12-29 22:09:40,"I like this app, about  half the time the quotes are insightful and relevant. Sometimes it’s just enough of a nudge or a perk up needed to change perspective. 
My biggest issue is that the quotes I actually click to save, do not save, and it seems every other quote that I do not engage with or even had show up on my watch or phone somehow get saved. 
I also don’t like that my quote category will switch on its own.",4,False,gcataldo2,Great but has some bugs,"{'id': 34071893, 'body': 'Hi there! We’re sorry to hear you’ve had some issues with the app. Please contact us at hello@monkeytaps.app so we can work with you to resolve this. \n', 'modified': '2023-01-03T18:57:20Z'}",Motivation Daily quotes
2022-09-28 18:57:52,"I really like this app, especially for the watch widget (and now the Lock Screen widget), but lately there’s been tons of these stupid “I love you” and “I wish instead of missing you I was kissing you” quotes. They appear more often than any other quote. I don’t know what that’s supposed to be. It’s not motivational, it’s just weird. You can heart/favorite certain quotes, but you can’t block ones you don’t like from reappearing so I’m just stuck with them on my watch all the time.",3,False,Jsgoose6,Could be better,"{'id': 32540189, 'body': 'Hi there! We’re sorry to hear you’ve had some issues with the app. Please contact us at hello@monkeytaps.app so we can figure out which categories are coming up on your watch, and also explain how to avoid or block them. ', 'modified': '2022-10-12T20:59:10Z'}",Motivation Daily quotes
2022-03-08 00:18:17,This has helped me through a lot when I feel like giving up this keeps me going yk.? And when I’m down this lifts me up I feel like this app is special yk..? And when I’m not feeling my self and people are not there for me I go to this app and it makes me believe in myself and that sometimes ion need friends I love this app it helped me through so much if I could do the same thing I would :)!,5,False,🫀🫀.,<3.,,Motivation Daily quotes
2020-06-03 05:01:23,This app has taught me soooo much and has made me realize all these things about life. I would 100% recommend this to anyone. If you are dealing with anything in life this app is sure to have something to help you. And even if you don’t get premium you can still enjoy the app. There is something there for everyone no matter the situation. You will not regret downloading it.,5,False,Kenai Kitty,Life changing,,Motivation Daily quotes
